id;anio;provincia;provincia_id;departamento;departamento_id;vacas;vaquillonas;novillos;novillitos;terneros;terneras;toros;bueyes;toritos;total_cabezas
201382014;2013;Santa Fe;82;Caseros;82014;2557;720;9;60;212;495;33;1;;4087
201482014;2014;Santa Fe;82;Caseros;82014;23;878;48;83;270;534;34;;;4147
201582014;2015;Santa Fe;82;Caseros;82014;1865;924;5;52;223;512;36;;;3617
201682014;2016;Santa Fe;82;Caseros;82014;1874;907;65;111;220;458;24;;;3659
201782014;2017;Santa Fe;82;Caseros;82014;1854;865;40;139;226;455;35;;;3614
201882014;2018;Santa Fe;82;Caseros;82014;1545;794;54;145;206;387;32;;;3163
201982014;2019;Santa Fe;82;Caseros;82014;1267;521;89;49;112;282;16;;5;2341
200882021;2008;Santa Fe;82;Castellanos;82021;166113;73979;8782;22298;34715;46196;3542;;;355625
200982021;2009;Santa Fe;82;Castellanos;82021;167256;82878;10948;25224;3599;42826;3657;1;;36878
201082021;2010;Santa Fe;82;Castellanos;82021;157818;79089;8451;19658;30329;41316;3431;;;340092
201182021;2011;Santa Fe;82;Castellanos;82021;152118;74431;7535;18491;29435;41754;2833;4;;326601
201282021;2012;Santa Fe;82;Castellanos;82021;162514;77211;828;21398;30936;44525;3273;23;;34816
201382021;2013;Santa Fe;82;Castellanos;82021;170846;73892;7205;22643;29382;44132;3381;4;;351485
201482021;2014;Santa Fe;82;Castellanos;82021;171368;72996;6141;21975;30408;50248;2723;;761;35662
201582021;2015;Santa Fe;82;Castellanos;82021;165708;71585;4931;16081;29652;53943;2447;;953;3453
201682021;2016;Santa Fe;82;Castellanos;82021;166117;70657;5252;189;30857;55753;2553;;1103;351192
201782021;2017;Santa Fe;82;Castellanos;82021;148553;60788;444;14028;24272;4767;2429;;906;303086
201882021;2018;Santa Fe;82;Castellanos;82021;147599;61721;4591;15414;25175;46117;2424;1215;;304256
201982021;2019;Santa Fe;82;Castellanos;82021;144001;60858;4336;1633;25137;45319;2479;;1031;299491
200882028;2008;Santa Fe;82;Constitucion;82028;100;20;;;15;10;2;;;147
200982028;2009;Santa Fe;82;Constitucion;82028;84;16;;;10;8;2;;;120
201082028;2010;Santa Fe;82;Constitucion;82028;321;61;;;19;23;5;;;429
201182028;2011;Santa Fe;82;Constitucion;82028;381;;;;5;17;7;;;410
201282028;2012;Santa Fe;82;Constitucion;82028;87;;;;9;7;2;;;105
201382028;2013;Santa Fe;82;Constitucion;82028;417;97;;23;6;83;13;;;639
201482028;2014;Santa Fe;82;Constitucion;82028;432;;;;11;19;7;;;469
201582028;2015;Santa Fe;82;Constitucion;82028;361;35;1;;15;19;6;;2;439
201682028;2016;Santa Fe;82;Constitucion;82028;252;36;;;10;11;6;;;315
201782028;2017;Santa Fe;82;Constitucion;82028;216;16;;;10;9;7;;;258
201882028;2018;Santa Fe;82;Constitucion;82028;219;37;;;10;10;4;;;280
201982028;2019;Santa Fe;82;Constitucion;82028;314;121;;;27;51;4;;;517
200882042;2008;Santa Fe;82;General Lopez;82042;30173;1384;2226;1297;3366;8712;409;;;60023
200982042;2009;Santa Fe;82;General Lopez;82042;36515;13611;813;1647;3215;9529;315;;;65645
201082042;2010;Santa Fe;82;General Lopez;82042;3428;19168;993;1984;3269;11274;256;;;71224
201182042;2011;Santa Fe;82;General Lopez;82042;28003;13116;882;1496;273;9626;175;;;56028
201282042;2012;Santa Fe;82;General Lopez;82042;3552;14178;696;1614;3182;9238;223;;;64651
201382042;2013;Santa Fe;82;General Lopez;82042;3194;16807;565;1596;3151;10111;236;;;64406
201482042;2014;Santa Fe;82;General Lopez;82042;35493;13975;368;106;4048;9264;213;;50;64471
201582042;2015;Santa Fe;82;General Lopez;82042;34435;14302;426;1045;4852;9975;189;;31;65255
201682042;2016;Santa Fe;82;General Lopez;82042;33123;119;452;1433;5519;14153;183;;27;6679
201782042;2017;Santa Fe;82;General Lopez;82042;31522;17578;928;1339;3318;11358;172;;41;66256
201882042;2018;Santa Fe;82;General Lopez;82042;30039;15235;523;1048;4624;13507;175;47;;65198
201982042;2019;Santa Fe;82;General Lopez;82042;28948;12741;129;966;3507;14655;145;;25;61116
200882049;2008;Santa Fe;82;General Obligado;82049;749;242;21;42;121;258;17;;;145
200982049;2009;Santa Fe;82;General Obligado;82049;675;270;36;64;149;296;13;;;1503
201082049;2010;Santa Fe;82;General Obligado;82049;704;340;28;20;141;261;13;;;1507
201182049;2011;Santa Fe;82;General Obligado;82049;670;251;7;44;162;249;7;;;139
201282049;2012;Santa Fe;82;General Obligado;82049;723;305;52;216;134;266;22;;;1718
201382049;2013;Santa Fe;82;General Obligado;82049;772;281;61;87;103;225;16;;;1545
201482049;2014;Santa Fe;82;General Obligado;82049;1595;588;6;55;261;375;28;;;2908
201582049;2015;Santa Fe;82;General Obligado;82049;1499;632;16;72;265;377;25;;;2886
201682049;2016;Santa Fe;82;General Obligado;82049;1303;668;8;101;221;404;38;;;2743
201782049;2017;Santa Fe;82;General Obligado;82049;1372;574;8;71;203;365;35;;7;2635
201882049;2018;Santa Fe;82;General Obligado;82049;1375;538;16;91;174;304;27;2;;2527
201982049;2019;Santa Fe;82;General Obligado;82049;1296;574;75;114;199;266;24;;11;2559
200882056;2008;Santa Fe;82;Iriondo;82056;21387;4943;380;744;1998;3666;235;;;33353
200982056;2009;Santa Fe;82;Iriondo;82056;22547;5542;1015;928;2006;3918;355;;;36311
201082056;2010;Santa Fe;82;Iriondo;82056;22215;5496;319;736;1717;3439;289;;;34211
201182056;2011;Santa Fe;82;Iriondo;82056;21811;4475;250;534;1829;3775;249;;;32923
201282056;2012;Santa Fe;82;Iriondo;82056;22398;5819;235;625;2691;4892;273;;;36933
201382056;2013;Santa Fe;82;Iriondo;82056;22029;6285;206;952;2046;4257;283;;;36058
201482056;2014;Santa Fe;82;Iriondo;82056;22243;6099;228;849;222;4297;235;;33;36204
201582056;2015;Santa Fe;82;Iriondo;82056;21686;6522;264;988;1937;4228;210;28;53;35916
201682056;2016;Santa Fe;82;Iriondo;82056;20449;5917;437;854;2272;421;231;;37;34407
201782056;2017;Santa Fe;82;Iriondo;82056;19826;5838;324;780;1946;4162;172;;67;33115
201882056;2018;Santa Fe;82;Iriondo;82056;1928;6356;202;979;206;3591;215;76;;32759
201982056;2019;Santa Fe;82;Iriondo;82056;17407;5308;165;690;2159;4175;195;;54;30153
200882063;2008;Santa Fe;82;La Capital;82063;12882;5645;1109;2024;2355;295;227;;;27192
200982063;2009;Santa Fe;82;La Capital;82063;11748;515;1161;1589;2247;281;176;;;24881
201082063;2010;Santa Fe;82;La Capital;82063;12125;55;692;1491;1932;2794;189;;;24723
201182063;2011;Santa Fe;82;La Capital;82063;11079;4983;745;2137;2419;3131;205;;;24699
201282063;2012;Santa Fe;82;La Capital;82063;11821;5471;1176;1897;219;293;226;;;25711
201382063;2013;Santa Fe;82;La Capital;82063;12452;5322;118;2153;1994;2947;193;;;26241
201482063;2014;Santa Fe;82;La Capital;82063;12962;5848;1164;2398;2552;3309;201;;39;28473
201582063;2015;Santa Fe;82;La Capital;82063;12133;5663;819;1814;2038;3091;145;;29;25732
201682063;2016;Santa Fe;82;La Capital;82063;12263;5584;760;1861;2012;2874;198;37;79;25668
201782063;2017;Santa Fe;82;La Capital;82063;12859;5707;642;1296;19;2422;205;;81;25112
201882063;2018;Santa Fe;82;La Capital;82063;13561;6111;957;1961;2036;3064;229;63;;27982
201982063;2019;Santa Fe;82;La Capital;82063;12229;6415;764;1827;178;2878;210;;61;26164
200882070;2008;Santa Fe;82;Las Colonias;82070;116955;51741;6575;13326;20902;30211;1869;;;241579
200982070;2009;Santa Fe;82;Las Colonias;82070;116854;56742;7305;14752;22806;30178;2063;;;2507
201082070;2010;Santa Fe;82;Las Colonias;82070;112023;57272;571;12242;19425;2929;1744;;;237706
201182070;2011;Santa Fe;82;Las Colonias;82070;108887;56378;5955;11808;19704;27703;1605;;;23204
201282070;2012;Santa Fe;82;Las Colonias;82070;117894;5999;6396;14043;23642;31011;1773;;;254749
201382070;2013;Santa Fe;82;Las Colonias;82070;126572;58702;557;16045;23001;31297;202;50;;263257
201482070;2014;Santa Fe;82;Las Colonias;82070;126235;59153;5519;1521;22334;32089;1922;145;252;262859
201582070;2015;Santa Fe;82;Las Colonias;82070;118821;58924;4261;9399;1806;30268;1656;;359;241748
201682070;2016;Santa Fe;82;Las Colonias;82070;121114;59371;4321;11848;20105;32243;1748;;483;251233
201782070;2017;Santa Fe;82;Las Colonias;82070;116675;57;3697;10958;18409;29741;1805;27;449;238761
201882070;2018;Santa Fe;82;Las Colonias;82070;116744;56066;3706;10644;18969;2999;1868;652;183;238822
201982070;2019;Santa Fe;82;Las Colonias;82070;116141;54881;3207;10947;18724;29682;1901;;605;236088
200882077;2008;Santa Fe;82;9 de Julio;82077;3618;1075;895;1022;702;821;101;;;8234
200982077;2009;Santa Fe;82;9 de Julio;82077;3768;1104;101;680;835;845;103;;;8345
201082077;2010;Santa Fe;82;9 de Julio;82077;2568;113;455;568;633;776;85;;;6215
201182077;2011;Santa Fe;82;9 de Julio;82077;2392;1518;250;383;425;523;80;29;;56
201282077;2012;Santa Fe;82;9 de Julio;82077;3069;1368;430;424;800;816;67;;;6974
201382077;2013;Santa Fe;82;9 de Julio;82077;2535;1391;456;454;828;728;57;;;6449
201482077;2014;Santa Fe;82;9 de Julio;82077;2475;112;190;485;388;419;36;;33;5146
201582077;2015;Santa Fe;82;9 de Julio;82077;2467;1709;182;406;382;620;57;;;5823
201682077;2016;Santa Fe;82;9 de Julio;82077;24;1699;79;261;404;461;37;;;5341
201782077;2017;Santa Fe;82;9 de Julio;82077;2453;1405;61;290;348;583;32;;7;5179
201882077;2018;Santa Fe;82;9 de Julio;82077;3002;1587;128;333;371;802;52;6;;6281
201982077;2019;Santa Fe;82;9 de Julio;82077;1896;491;29;119;343;356;22;;9;3265
200882084;2008;Santa Fe;82;Rosario;82084;1169;389;11;34;266;430;39;;;2338
200982084;2009;Santa Fe;82;Rosario;82084;121;386;9;77;179;450;38;;;2349
201082084;2010;Santa Fe;82;Rosario;82084;1145;361;38;47;111;394;35;;;2131
201182084;2011;Santa Fe;82;Rosario;82084;1108;287;63;29;72;385;36;;;198
201282084;2012;Santa Fe;82;Rosario;82084;1149;294;58;29;177;383;35;;;2125
201382084;2013;Santa Fe;82;Rosario;82084;1028;298;47;30;90;225;36;;;1754
201482084;2014;Santa Fe;82;Rosario;82084;998;268;40;37;108;353;31;;;1835
201582084;2015;Santa Fe;82;Rosario;82084;1016;287;26;56;126;341;40;;1;1893
201682084;2016;Santa Fe;82;Rosario;82084;105;272;29;44;124;401;39;;1;196
201782084;2017;Santa Fe;82;Rosario;82084;1006;366;78;54;120;370;33;;;2027
201882084;2018;Santa Fe;82;Rosario;82084;871;387;39;21;162;311;26;;;1817
201982084;2019;Santa Fe;82;Rosario;82084;725;361;42;48;156;237;17;;;1586
200882091;2008;Santa Fe;82;San Cristobal;82091;113706;45341;6813;11819;18535;25503;2719;10;;224446
200982091;2009;Santa Fe;82;San Cristobal;82091;107487;40501;4349;9669;18105;24841;2649;1;;207602
201082091;2010;Santa Fe;82;San Cristobal;82091;96775;37668;249;8043;157;22592;2232;;;1855
201182091;2011;Santa Fe;82;San Cristobal;82091;9639;41203;2617;9133;14975;21179;2179;28;;187704
201282091;2012;Santa Fe;82;San Cristobal;82091;107549;43651;3039;11956;19808;24641;2357;;;213001
201382091;2013;Santa Fe;82;San Cristobal;82091;107892;44377;3758;11925;18012;23001;2536;15;;211516
201482091;2014;Santa Fe;82;San Cristobal;82091;10868;42282;3439;10935;19793;27316;2251;;523;215219
201582091;2015;Santa Fe;82;San Cristobal;82091;109101;44487;346;7875;2138;29042;2253;;540;218138
201682091;2016;Santa Fe;82;San Cristobal;82091;110483;43461;2827;7988;23626;33283;2279;;659;224606
201782091;2017;Santa Fe;82;San Cristobal;82091;10895;41965;3062;7602;22487;31701;2373;;711;218851
201882091;2018;Santa Fe;82;San Cristobal;82091;109987;41289;2503;7304;22114;34009;2517;707;;22043
201982091;2019;Santa Fe;82;San Cristobal;82091;99555;39474;1892;6598;21133;29494;2184;;834;201164
200882098;2008;Santa Fe;82;San Javier;82098;783;242;20;3;59;202;11;;;132
200982098;2009;Santa Fe;82;San Javier;82098;843;263;;9;53;226;12;;;1406
201082098;2010;Santa Fe;82;San Javier;82098;739;255;;;68;217;10;;;1289
201182098;2011;Santa Fe;82;San Javier;82098;725;302;7;32;57;212;10;;;1345
201282098;2012;Santa Fe;82;San Javier;82098;741;224;;26;78;225;8;;;1302
201382098;2013;Santa Fe;82;San Javier;82098;770;283;;15;65;236;7;;;1376
201482098;2014;Santa Fe;82;San Javier;82098;661;256;;10;23;157;4;;;1111
201582098;2015;Santa Fe;82;San Javier;82098;875;294;;13;39;193;5;;1;142
201682098;2016;Santa Fe;82;San Javier;82098;865;245;;8;56;188;5;;2;1369
201782098;2017;Santa Fe;82;San Javier;82098;884;292;;24;104;159;11;;1;1475
201882098;2018;Santa Fe;82;San Javier;82098;958;268;;23;117;170;11;;;1547
201982098;2019;Santa Fe;82;San Javier;82098;1027;230;;22;145;215;9;;2;165
200882105;2008;Santa Fe;82;San Jeronimo;82105;18623;7074;473;1269;2164;3816;289;;;33708
200982105;2009;Santa Fe;82;San Jeronimo;82105;19044;7987;600;1372;2288;3955;303;;;35549
201082105;2010;Santa Fe;82;San Jeronimo;82105;18531;8154;514;1295;27;4308;291;;;35793
201182105;2011;Santa Fe;82;San Jeronimo;82105;19388;891;375;1082;2768;4755;307;;;37585
201282105;2012;Santa Fe;82;San Jeronimo;82105;19621;8959;395;1201;2838;5096;391;;;38501
201382105;2013;Santa Fe;82;San Jeronimo;82105;19392;8697;310;1567;2708;4564;340;;;37578
201482105;2014;Santa Fe;82;San Jeronimo;82105;19004;9285;248;1291;2403;4348;289;1;44;36913
201582105;2015;Santa Fe;82;San Jeronimo;82105;18082;9838;257;1772;1936;418;295;;54;36414
201682105;2016;Santa Fe;82;San Jeronimo;82105;18253;9043;349;1469;2279;4391;320;;71;36175
201782105;2017;Santa Fe;82;San Jeronimo;82105;16289;812;94;1429;1806;3904;307;;65;32014
201882105;2018;Santa Fe;82;San Jeronimo;82105;161;8279;258;206;1607;4051;287;91;;32733
201982105;2019;Santa Fe;82;San Jeronimo;82105;15228;7406;232;169;1527;3777;227;2;50;30139
200882112;2008;Santa Fe;82;San Justo;82112;10649;4573;1096;236;2225;2541;320;;;23764
200982112;2009;Santa Fe;82;San Justo;82112;10382;4069;1282;2137;1669;2621;268;;;22428
201082112;2010;Santa Fe;82;San Justo;82112;10055;4622;1177;1885;1768;2375;276;;;22158
201182112;2011;Santa Fe;82;San Justo;82112;877;2796;132;851;471;1278;23;;;6428
201282112;2012;Santa Fe;82;San Justo;82112;9711;3273;726;1459;1603;2223;196;;;19191
201382112;2013;Santa Fe;82;San Justo;82112;10683;4275;637;1207;196;248;261;14;;21517
201482112;2014;Santa Fe;82;San Justo;82112;8827;346;400;1035;1756;2347;163;;87;18075
201582112;2015;Santa Fe;82;San Justo;82112;9924;4256;706;1216;1848;2717;238;;48;20953
201682112;2016;Santa Fe;82;San Justo;82112;8636;3536;601;1113;1573;2224;196;;64;17943
201782112;2017;Santa Fe;82;San Justo;82112;6475;303;717;761;1177;1738;157;;16;14071
201882112;2018;Santa Fe;82;San Justo;82112;563;2645;475;674;995;1735;104;20;;12278
201982112;2019;Santa Fe;82;San Justo;82112;5343;2519;355;898;1069;1421;93;;9;11707
200882119;2008;Santa Fe;82;San Lorenzo;82119;3234;1455;69;38;298;754;60;;;5908
200982119;2009;Santa Fe;82;San Lorenzo;82119;3568;1465;54;34;388;915;60;;;6484
201082119;2010;Santa Fe;82;San Lorenzo;82119;3537;1165;24;60;303;1192;51;;;6332
201182119;2011;Santa Fe;82;San Lorenzo;82119;3599;1483;33;110;275;953;43;;;6496
201282119;2012;Santa Fe;82;San Lorenzo;82119;296;1215;44;48;238;732;49;;;5286
201382119;2013;Santa Fe;82;San Lorenzo;82119;2939;1127;18;85;394;748;53;;;5364
201482119;2014;Santa Fe;82;San Lorenzo;82119;2565;1208;26;133;416;654;42;;;5044
201582119;2015;Santa Fe;82;San Lorenzo;82119;2421;1365;54;113;275;555;53;;;4836
201682119;2016;Santa Fe;82;San Lorenzo;82119;2781;1259;87;182;388;776;64;;1;5538
201782119;2017;Santa Fe;82;San Lorenzo;82119;2586;1074;59;85;407;736;46;;;4993
201882119;2018;Santa Fe;82;San Lorenzo;82119;2693;1095;81;215;494;757;50;1;;5386
201982119;2019;Santa Fe;82;San Lorenzo;82119;243;983;70;190;304;724;44;;;4745
200882126;2008;Santa Fe;82;San Martin;82126;48538;21532;1742;4539;6393;8944;710;;;92398
200982126;2009;Santa Fe;82;San Martin;82126;49836;23588;1974;4589;5877;8703;775;;;95342
201082126;2010;Santa Fe;82;San Martin;82126;49349;21909;1498;3788;5278;9272;698;;;91792
201182126;2011;Santa Fe;82;San Martin;82126;48848;23755;985;5426;5292;8192;705;;;93203
201282126;2012;Santa Fe;82;San Martin;82126;48936;23142;1088;4588;5612;9561;612;;;93539
201382126;2013;Santa Fe;82;San Martin;82126;51722;23915;879;4114;5461;8577;756;42;20;95486
201482126;2014;Santa Fe;82;San Martin;82126;51255;23854;542;3846;5402;9131;535;;74;94639
201582126;2015;Santa Fe;82;San Martin;82126;50434;24225;843;3376;4476;8974;520;;257;93105
201682126;2016;Santa Fe;82;San Martin;82126;49641;23391;604;3471;4691;9071;605;;181;91655
201782126;2017;Santa Fe;82;San Martin;82126;46563;21401;389;3072;4157;863;504;;132;84848
201882126;2018;Santa Fe;82;San Martin;82126;47669;20733;222;344;4568;8699;535;156;;86022
201982126;2019;Santa Fe;82;San Martin;82126;45116;19228;351;3453;4428;8817;466;;160;82019
200882133;2008;Santa Fe;82;Vera;82133;1013;257;39;61;200;349;24;;;1943
200982133;2009;Santa Fe;82;Vera;82133;952;286;18;100;228;257;24;;;1865
201082133;2010;Santa Fe;82;Vera;82133;926;293;20;48;151;180;18;;;1636
201182133;2011;Santa Fe;82;Vera;82133;717;218;5;88;190;184;16;;;1418
201282133;2012;Santa Fe;82;Vera;82133;1022;427;23;136;227;282;19;;;2136
201382133;2013;Santa Fe;82;Vera;82133;1175;471;21;112;247;336;21;;;2383
201482133;2014;Santa Fe;82;Vera;82133;122;438;36;128;218;311;19;;;237
201582133;2015;Santa Fe;82;Vera;82133;1121;603;25;64;188;231;17;;2;2251
201682133;2016;Santa Fe;82;Vera;82133;1157;571;2;124;232;305;20;;;2411
201782133;2017;Santa Fe;82;Vera;82133;1235;664;7;198;209;290;20;;1;2624
201882133;2018;Santa Fe;82;Vera;82133;1283;690;7;152;192;237;23;13;;2597
201982133;2019;Santa Fe;82;Vera;82133;876;671;17;154;100;118;13;;2;1951
200886014;2008;Santiago del Estero;86;Alberdi;86014;1028;154;25;27;497;546;86;;;2363
200986014;2009;Santiago del Estero;86;Alberdi;86014;1139;191;11;73;598;698;104;;;2814
201086014;2010;Santiago del Estero;86;Alberdi;86014;1261;198;140;80;618;744;136;;;3177
201186014;2011;Santiago del Estero;86;Alberdi;86014;1252;158;43;71;507;771;114;;;2916
201286014;2012;Santiago del Estero;86;Alberdi;86014;1258;118;11;144;613;847;121;;;3112
201386014;2013;Santiago del Estero;86;Alberdi;86014;1443;139;55;81;727;922;103;;;347
201486014;2014;Santiago del Estero;86;Alberdi;86014;1624;156;15;116;726;1013;106;;;3756
201586014;2015;Santiago del Estero;86;Alberdi;86014;164;77;36;56;857;1237;114;;;4017
201686014;2016;Santiago del Estero;86;Alberdi;86014;1729;165;30;119;918;124;150;;;4351
201786014;2017;Santiago del Estero;86;Alberdi;86014;1847;264;73;84;1008;1222;141;;;4639
201886014;2018;Santiago del Estero;86;Alberdi;86014;1941;166;12;141;1265;1074;189;;;4788
201986014;2019;Santiago del Estero;86;Alberdi;86014;212;82;24;87;1347;1386;147;;;5193
201886042;2018;Santiago del Estero;86;Belgrano;86042;247;43;;32;63;65;2;;;452
201986042;2019;Santiago del Estero;86;Belgrano;86042;247;43;;32;63;65;2;;;452
200986049;2009;Santiago del Estero;86;Capital;86049;11;8;;;1;2;;;;22
201086049;2010;Santiago del Estero;86;Capital;86049;11;8;;;1;2;;;;22
201186049;2011;Santiago del Estero;86;Capital;86049;18;;;;4;5;;;;27
201286049;2012;Santiago del Estero;86;Capital;86049;18;;;;4;5;;;;27
201386049;2013;Santiago del Estero;86;Capital;86049;18;;;;4;5;;;;27
200886077;2008;Santiago del Estero;86;General Taboada;86077;162;51;;5;;1;2;;;221
200986077;2009;Santiago del Estero;86;General Taboada;86077;68;;;;;;1;;;69
201086077;2010;Santiago del Estero;86;General Taboada;86077;49;;;;;;;;;49
201186077;2011;Santiago del Estero;86;General Taboada;86077;39;;;5;6;;;;;50
201286077;2012;Santiago del Estero;86;General Taboada;86077;20;;;;23;13;;;;56
201386077;2013;Santiago del Estero;86;General Taboada;86077;2;5;;3;9;6;;;;25
201486077;2014;Santiago del Estero;86;General Taboada;86077;22;8;3;7;4;10;;;;54
201886077;2018;Santiago del Estero;86;General Taboada;86077;438;183;;51;83;212;11;;;978
201986077;2019;Santiago del Estero;86;General Taboada;86077;285;100;;;62;89;8;;;544
201986091;2019;Santiago del Estero;86;Jimenez;86091;703;78;;58;137;364;54;;;1394
200886035;2008;Santiago del Estero;86;Banda;86035;205;23;16;;49;48;1;;;342
200986035;2009;Santiago del Estero;86;Banda;86035;176;82;15;4;52;33;3;;;365
201086035;2010;Santiago del Estero;86;Banda;86035;213;45;23;4;4;5;3;;;297
201186035;2011;Santiago del Estero;86;Banda;86035;168;44;1;;41;55;3;;;312
201286035;2012;Santiago del Estero;86;Banda;86035;183;29;5;20;14;50;4;;;305
201386035;2013;Santiago del Estero;86;Banda;86035;170;32;9;;48;60;4;;;323
201486035;2014;Santiago del Estero;86;Banda;86035;185;59;;18;4;42;4;;;312
201586035;2015;Santiago del Estero;86;Banda;86035;157;62;4;12;31;57;3;;;326
201686035;2016;Santiago del Estero;86;Banda;86035;161;62;4;12;24;47;4;;;314
201786035;2017;Santiago del Estero;86;Banda;86035;124;64;;7;21;43;3;;;262
201886035;2018;Santiago del Estero;86;Banda;86035;126;53;;16;26;34;4;;;259
201986035;2019;Santiago del Estero;86;Banda;86035;69;55;;;15;14;4;;;157
201186105;2011;Santiago del Estero;86;Loreto;86105;39;23;;;5;13;1;;;81
201286105;2012;Santiago del Estero;86;Loreto;86105;39;20;;;8;12;1;;;80
201386105;2013;Santiago del Estero;86;Loreto;86105;57;29;;;3;2;1;;;92
200886154;2008;Santiago del Estero;86;Rivadavia;86154;26953;8857;2054;3033;5834;8072;591;;;55394
200986154;2009;Santiago del Estero;86;Rivadavia;86154;26743;8892;1253;2598;5142;6662;582;;;51872
201086154;2010;Santiago del Estero;86;Rivadavia;86154;22002;8354;1209;2085;4343;5918;506;;;44417
201186154;2011;Santiago del Estero;86;Rivadavia;86154;22939;8127;1153;2449;5127;6159;553;4;;46511
201286154;2012;Santiago del Estero;86;Rivadavia;86154;21804;7;1275;2078;4743;631;476;4;;4369
201386154;2013;Santiago del Estero;86;Rivadavia;86154;24367;9601;612;2297;498;6306;531;;;48694
201486154;2014;Santiago del Estero;86;Rivadavia;86154;23084;8627;533;2001;3915;5692;471;;18;44341
201586154;2015;Santiago del Estero;86;Rivadavia;86154;26221;9556;578;1907;4945;5966;524;95;118;4991
201686154;2016;Santiago del Estero;86;Rivadavia;86154;2688;941;633;2983;4948;6633;501;;178;52166
201786154;2017;Santiago del Estero;86;Rivadavia;86154;26692;9464;570;2977;4858;64;507;73;88;51629
201886154;2018;Santiago del Estero;86;Rivadavia;86154;25148;8534;393;1509;4416;638;501;63;;46944
201986154;2019;Santiago del Estero;86;Rivadavia;86154;23596;8327;533;2194;4251;5623;472;;59;45055
200986161;2009;Santiago del Estero;86;Robles;86161;48;247;;;16;81;3;;;395
201086161;2010;Santiago del Estero;86;Robles;86161;386;110;;2;;36;1;;;535
201186161;2011;Santiago del Estero;86;Robles;86161;386;111;;2;2;35;1;;;537
